date_sk,full_date,year,month,day
1527218489923506447,2017-09-28,2017,9,28
57153675040613961,2017-09-29,2017,9,29
5251384372847539832,2017-09-30,2017,9,30
3040801838901140041,2017-10-01,2017,10,1
7536518879800241019,2017-10-02,2017,10,2
6344628613968122658,2017-10-03,2017,10,3
9919815507414578678,2017-10-04,2017,10,4
16861306536077361600,2017-10-05,2017,10,5
8358424934160084716,2017-10-06,2017,10,6
14884967324546281000,2017-10-07,2017,10,7
11644671721638668443,2017-10-08,2017,10,8
11391558481412207724,2017-10-09,2017,10,9
6105313382533781656,2017-10-10,2017,10,10
3105537435170793069,2017-10-11,2017,10,11
2595938998400264605,2017-10-12,2017,10,12
2494963520583630473,2017-10-13,2017,10,13
162412043685372477,2017-10-14,2017,10,14
1462063551686652046,2017-10-15,2017,10,15
6614148166513188116,2017-10-16,2017,10,16
8204172446867922779,2017-10-17,2017,10,17
5140040204817365408,2017-10-18,2017,10,18
14461785711116094291,2017-10-19,2017,10,19
11732984651412330404,2017-10-20,2017,10,20
13645767413009557949,2017-10-21,2017,10,21
3593873423379141416,2017-10-22,2017,10,22
5574926855576919115,2017-10-23,2017,10,23
6465150917868581587,2017-10-24,2017,10,24
9160269922878491939,2017-10-25,2017,10,25
14287556606994031453,2017-10-26,2017,10,26
18246557943332936532,2017-10-27,2017,10,27
8667018738324248199,2017-10-28,2017,10,28
7459029325619523447,2017-10-29,2017,10,29
700114655816010577,2017-10-30,2017,10,30
6803373174420738376,2017-10-31,2017,10,31
8714565186588506812,2017-11-01,2017,11,1
12922470746660022071,2017-11-02,2017,11,2
17000679081582169169,2017-11-03,2017,11,3
11514031126873218167,2017-11-04,2017,11,4
3575009392003611804,2017-11-05,2017,11,5
10138052536739587107,2017-11-06,2017,11,6
11421331797917084562,2017-11-07,2017,11,7
3317827970821676649,2017-11-08,2017,11,8
4566686815118010781,2017-11-09,2017,11,9
12895360783133103955,2017-11-10,2017,11,10
9416502793383409699,2017-11-11,2017,11,11
18292764638656875828,2017-11-12,2017,11,12
2360903346456200140,2017-11-13,2017,11,13
1208235399364930203,2017-11-14,2017,11,14
15572463322929900757,2017-11-15,2017,11,15
18385140205791922555,2017-11-16,2017,11,16
6207103066197684133,2017-11-17,2017,11,17
1871200175302629402,2017-11-18,2017,11,18
2187009559537536752,2017-11-19,2017,11,19
13110927710731706510,2017-11-20,2017,11,20
940030332428116442,2017-11-21,2017,11,21
8195195191716484269,2017-11-22,2017,11,22
4472877469241506448,2017-11-23,2017,11,23
13436154368655152065,2017-11-24,2017,11,24
17540779007347447329,2017-11-25,2017,11,25
11252377818150755731,2017-11-26,2017,11,26
13651305667214658968,2017-11-27,2017,11,27
13782928055757428385,2017-11-28,2017,11,28
16960547488209821898,2017-11-29,2017,11,29
1852827255053916359,2017-11-30,2017,11,30
2634109559751987475,2017-12-01,2017,12,1
12182944436798927121,2017-12-02,2017,12,2
12342085920309193738,2017-12-03,2017,12,3
4207191321841671350,2017-12-04,2017,12,4
10031612020969348773,2017-12-05,2017,12,5
11202126583498165074,2017-12-06,2017,12,6
15837048549161429011,2017-12-07,2017,12,7
5679859457440928850,2017-12-08,2017,12,8
16735761533370192152,2017-12-09,2017,12,9
2569270899044301239,2017-12-10,2017,12,10
6552570703085240711,2017-12-11,2017,12,11
17624303490738861357,2017-12-12,2017,12,12
17612590296138226571,2017-12-13,2017,12,13
13417769865607595147,2017-12-14,2017,12,14
9706834713945831000,2017-12-15,2017,12,15
10066255530019568088,2017-12-16,2017,12,16
10786304482094656777,2017-12-17,2017,12,17
15058914460561182302,2017-12-18,2017,12,18
17375190227685570850,2017-12-19,2017,12,19
6356891202309932031,2017-12-20,2017,12,20
15427102363687567600,2017-12-21,2017,12,21
15000543940718893172,2017-12-22,2017,12,22
5198003543322961028,2017-12-23,2017,12,23
8188444579585874063,2017-12-24,2017,12,24
8359193580201566465,2017-12-25,2017,12,25
17161727059895531404,2017-12-26,2017,12,26
1305465978054378358,2017-12-27,2017,12,27
11794478341537257526,2017-12-28,2017,12,28
6150704227027234182,2017-12-29,2017,12,29
14910010582737167859,2017-12-30,2017,12,30
12466650229662959967,2017-12-31,2017,12,31
16193667914650927865,2018-01-01,2018,1,1
6542449766979218249,2018-01-02,2018,1,2
17963971125010105835,2018-01-03,2018,1,3
4130483269257419716,2018-01-04,2018,1,4
8980976001130505603,2018-01-05,2018,1,5
3868864934684732286,2018-01-06,2018,1,6
16418526860324151225,2018-01-07,2018,1,7
13200488440020879251,2018-01-08,2018,1,8
14866952772658140437,2018-01-09,2018,1,9
8306996819024834414,2018-01-10,2018,1,10
11208481693902486856,2018-01-11,2018,1,11
15160956505291095799,2018-01-12,2018,1,12
11773252169306668037,2018-01-13,2018,1,13
13293695891785831063,2018-01-14,2018,1,14
6222880062152738036,2018-01-15,2018,1,15
4914896833298326650,2018-01-16,2018,1,16
3191993917434858817,2018-01-17,2018,1,17
7208823975298399381,2018-01-18,2018,1,18
15985812319513450448,2018-01-19,2018,1,19
13806103228679773833,2018-01-20,2018,1,20
17280134161507242839,2018-01-21,2018,1,21
3409935896241061571,2018-01-22,2018,1,22
2916936390712637782,2018-01-23,2018,1,23
6415430532251743098,2018-01-24,2018,1,24
3986258766858688774,2018-01-25,2018,1,25
2706847527536516223,2018-01-26,2018,1,26
4260052670172635246,2018-01-27,2018,1,27
15049189758098699587,2018-01-28,2018,1,28
578551970228104351,2018-01-29,2018,1,29
1983525046328909667,2018-01-30,2018,1,30
17644206811275627816,2018-01-31,2018,1,31
13619511520234754411,2018-02-01,2018,2,1
14598836963288916775,2018-02-02,2018,2,2
3847255998415755958,2018-02-03,2018,2,3
7494274655720982114,2018-02-04,2018,2,4
15877839815000702729,2018-02-05,2018,2,5
17920950736222405919,2018-02-06,2018,2,6
4856725030533435305,2018-02-07,2018,2,7
1495288038284750825,2018-02-08,2018,2,8
14257965566912384352,2018-02-09,2018,2,9
2298680718503566106,2018-02-10,2018,2,10
623690881467482934,2018-02-11,2018,2,11
14909353853208170180,2018-02-12,2018,2,12
13894554416559875653,2018-02-13,2018,2,13
10590409827232176409,2018-02-14,2018,2,14
11996564246061800336,2018-02-15,2018,2,15
6849367018951438625,2018-02-16,2018,2,16
13074156850553881854,2018-02-17,2018,2,17
1403561661280545331,2018-02-18,2018,2,18
14123957105702325218,2018-02-19,2018,2,19
3292882134538845568,2018-02-20,2018,2,20
3046776766187156964,2018-02-21,2018,2,21
207071879909776181,2018-02-22,2018,2,22
14576173373403343349,2018-02-23,2018,2,23
18340682902882782973,2018-02-24,2018,2,24
436069213997496888,2018-02-25,2018,2,25
4141437059378044817,2018-02-26,2018,2,26
14141535096193603709,2018-02-27,2018,2,27
9082764449560662435,2018-02-28,2018,2,28
9095187813653762884,2018-03-01,2018,3,1
555859657153916609,2018-03-02,2018,3,2
12535309790725516038,2018-03-03,2018,3,3
2158993081576557189,2018-03-04,2018,3,4
18090378155595182241,2018-03-05,2018,3,5
3446443022476159717,2018-03-06,2018,3,6
13399478184941437830,2018-03-07,2018,3,7
5207961042256169033,2018-03-08,2018,3,8
12967821138653225487,2018-03-09,2018,3,9
902042642169384566,2018-03-10,2018,3,10
11774798406187128864,2018-03-11,2018,3,11
9724761378728844477,2018-03-12,2018,3,12
2835801552820692320,2018-03-13,2018,3,13
13973780041259632194,2018-03-14,2018,3,14
6168628120623747635,2018-03-15,2018,3,15
7857584679295930133,2018-03-16,2018,3,16
10278626083271167171,2018-03-17,2018,3,17
14919233795140087727,2018-03-18,2018,3,18
16136350425366725446,2018-03-19,2018,3,19
5302652438319338161,2018-03-20,2018,3,20
6917975180376511369,2018-03-21,2018,3,21
14899896797819450284,2018-03-22,2018,3,22
5709654594876868952,2018-03-23,2018,3,23
8483730393504572754,2018-03-24,2018,3,24
18324943589345943012,2018-03-25,2018,3,25
16755087422247103945,2018-03-26,2018,3,26
13815038773158339494,2018-03-27,2018,3,27
14483927113449922016,2018-03-28,2018,3,28
13768066357084866950,2018-03-29,2018,3,29
12489994824691378242,2018-03-30,2018,3,30
10721183808642048342,2018-03-31,2018,3,31
15698893159330649139,2018-04-01,2018,4,1
2563060354609484233,2018-04-02,2018,4,2
1610915031381157451,2018-04-03,2018,4,3
12702946081403089999,2018-04-04,2018,4,4
7026426477106204993,2018-04-05,2018,4,5
13847457947103501472,2018-04-06,2018,4,6
12041550967893404508,2018-04-07,2018,4,7
12209689642145823381,2018-04-08,2018,4,8
10163363772108691049,2018-04-09,2018,4,9
13434879390599809360,2018-04-10,2018,4,10
12565272358247087789,2018-04-11,2018,4,11
3237079069418776497,2018-04-12,2018,4,12
2175619647677853817,2018-04-13,2018,4,13
11470791319056107696,2018-04-14,2018,4,14
10382682172842590323,2018-04-15,2018,4,15
1116003756571306569,2018-04-16,2018,4,16
4934094720327089522,2018-04-17,2018,4,17
16912562866548574366,2018-04-18,2018,4,18
10260332998337593982,2018-04-19,2018,4,19
16531652701090146369,2018-04-20,2018,4,20
17084592878144311756,2018-04-21,2018,4,21
17993789932802692770,2018-04-22,2018,4,22
7923641566230305111,2018-04-23,2018,4,23
13708242636891349885,2018-04-24,2018,4,24
11211824465615973308,2018-04-25,2018,4,25
5275705663769015265,2018-04-26,2018,4,26
10806776323138231761,2018-04-27,2018,4,27
1671217224935654391,2018-04-28,2018,4,28
10713320938793354227,2018-04-29,2018,4,29
16888469530513282741,2018-04-30,2018,4,30
14475131984149296322,2018-05-01,2018,5,1
6053084295080464887,2018-05-02,2018,5,2
6067822810314886624,2018-05-03,2018,5,3
1970082708360212241,2018-05-04,2018,5,4
10535800495667007224,2018-05-05,2018,5,5
10689305332958308581,2018-05-06,2018,5,6
11103338915753066468,2018-05-07,2018,5,7
14551677125336953177,2018-05-08,2018,5,8
15181580979340936123,2018-05-09,2018,5,9
10266687886134293130,2018-05-10,2018,5,10
13926958688454439086,2018-05-11,2018,5,11
3541439183982788993,2018-05-12,2018,5,12
10164773564802097738,2018-05-13,2018,5,13
8245716552743022792,2018-05-14,2018,5,14
6500126073516574702,2018-05-15,2018,5,15
9456318293704160483,2018-05-16,2018,5,16
6348748634923423935,2018-05-17,2018,5,17
9143383787286558412,2018-05-18,2018,5,18
2302214126403874786,2018-05-19,2018,5,19
2698631143315009188,2018-05-20,2018,5,20
5486308101259248740,2018-05-21,2018,5,21
10058746552732645549,2018-05-22,2018,5,22
5467406521697248883,2018-05-23,2018,5,23
10496463570516832230,2018-05-24,2018,5,24
13501916501385126560,2018-05-25,2018,5,25
3309209844157654724,2018-05-26,2018,5,26
17093219896213494293,2018-05-27,2018,5,27
16793479752710289734,2018-05-28,2018,5,28
5985909506894810489,2018-05-29,2018,5,29
1929487463335659666,2018-05-30,2018,5,30
18283786646827100374,2018-05-31,2018,5,31
14256067426547443479,2018-06-01,2018,6,1
2671271244847302951,2018-06-02,2018,6,2
12171993547862260870,2018-06-03,2018,6,3
262491417372771354,2018-06-04,2018,6,4
12765975585850107506,2018-06-05,2018,6,5
9251056739236904911,2018-06-06,2018,6,6
2609841277743025887,2018-06-07,2018,6,7
7531521636887807020,2018-06-08,2018,6,8
3812365353750369880,2018-06-09,2018,6,9
9898464553800460104,2018-06-10,2018,6,10
9113049598894097430,2018-06-11,2018,6,11
1024169582426512657,2018-06-12,2018,6,12
6550008280582523386,2018-06-13,2018,6,13
17854248171323257184,2018-06-14,2018,6,14
6318340581717477131,2018-06-15,2018,6,15
14749472964555225579,2018-06-16,2018,6,16
17886889366264904885,2018-06-17,2018,6,17
1592489653376408337,2018-06-18,2018,6,18
1511809345044735447,2018-06-19,2018,6,19
8798498146119088788,2018-06-20,2018,6,20
15520643259864761797,2018-06-21,2018,6,21
9084760488982620690,2018-06-22,2018,6,22
17406577314615849020,2018-06-23,2018,6,23
15041548857682843580,2018-06-24,2018,6,24
5800853953564125970,2018-06-25,2018,6,25
17569326337651164834,2018-06-26,2018,6,26
12995384404746287500,2018-06-27,2018,6,27
4150790539120131702,2018-06-28,2018,6,28
11933982453154014566,2018-06-29,2018,6,29
2999667111880455525,2018-06-30,2018,6,30
17643982415967188752,2018-07-01,2018,7,1
6092270739987165927,2018-07-02,2018,7,2
16991702032198315250,2018-07-03,2018,7,3
14927616683281123215,2018-07-04,2018,7,4
9447212305383970196,2018-07-05,2018,7,5
6114788808072168143,2018-07-06,2018,7,6
7891469653914040759,2018-07-07,2018,7,7
7792406520049299242,2018-07-08,2018,7,8
4679782680505961784,2018-07-09,2018,7,9
1768460559855319805,2018-07-10,2018,7,10
5869407553330028976,2018-07-11,2018,7,11
1634859312450403004,2018-07-12,2018,7,12
8548969892717600904,2018-07-13,2018,7,13
1067526647440755133,2018-07-14,2018,7,14
9150405014002764915,2018-07-15,2018,7,15
11638211001136088714,2018-07-16,2018,7,16
14217922786345183565,2018-07-17,2018,7,17
9477188870845875256,2018-07-18,2018,7,18
6646201403249969043,2018-07-19,2018,7,19
12846302687939797188,2018-07-20,2018,7,20
15212296278526171124,2018-07-21,2018,7,21
7757018124073533554,2018-07-22,2018,7,22
14501344219949209145,2018-07-23,2018,7,23
8232429682390034819,2018-07-24,2018,7,24
17533302256884732716,2018-07-25,2018,7,25
7636610171867332291,2018-07-26,2018,7,26
5015811376082969308,2018-07-27,2018,7,27
3584100172876120659,2018-07-28,2018,7,28
14750092197268885527,2018-07-29,2018,7,29
14288137816691477770,2018-07-30,2018,7,30
9201361717179837362,2018-07-31,2018,7,31
12129363768254385263,2018-08-01,2018,8,1
10776008726164638295,2018-08-02,2018,8,2
2276566963893251025,2018-08-03,2018,8,3
14052706948722807780,2018-08-04,2018,8,4
2839977742505600870,2018-08-05,2018,8,5
13399300130532491529,2018-08-06,2018,8,6
4057614376302784218,2018-08-07,2018,8,7
5275755530212957261,2018-08-08,2018,8,8
2753430878375492396,2018-08-09,2018,8,9
1791266088768975440,2018-08-10,2018,8,10
1437430278861266496,2018-08-11,2018,8,11
8330681140515309707,2018-08-12,2018,8,12
7756826362507481622,2018-08-13,2018,8,13
7734932443511650115,2018-08-14,2018,8,14
3792022505788963192,2018-08-15,2018,8,15
11482377111082984472,2018-08-16,2018,8,16
12280719754797480061,2018-08-17,2018,8,17
15960410442066502039,2018-08-18,2018,8,18
12817534209496104609,2018-08-19,2018,8,19
18066007877189207565,2018-08-20,2018,8,20
14804139653487522422,2018-08-21,2018,8,21
18434205900867521242,2018-08-22,2018,8,22
9391621207146585501,2018-08-23,2018,8,23
1017243827449767482,2018-08-24,2018,8,24
77153157559730828,2018-08-25,2018,8,25
10210182923187429851,2018-08-26,2018,8,26
4440230456513759043,2018-08-27,2018,8,27
16939603816293512635,2018-08-28,2018,8,28
13119067956927128042,2018-08-29,2018,8,29
5795925895208748483,2018-08-30,2018,8,30
10909644165409002181,2018-08-31,2018,8,31
8466775744741229805,2018-09-01,2018,9,1
6706062962367680137,2018-09-02,2018,9,2
1747075031197315056,2018-09-03,2018,9,3
4006149219319229559,2018-09-04,2018,9,4
1518560872058611049,2018-09-05,2018,9,5
2562397849936990112,2018-09-06,2018,9,6
1150807198097250895,2018-09-07,2018,9,7
12491272413736987069,2018-09-08,2018,9,8
7962340347921420022,2018-09-09,2018,9,9
584896934204534368,2018-09-10,2018,9,10
10595983326849535899,2018-09-11,2018,9,11
861114787549523281,2018-09-12,2018,9,12
11986776902041746591,2018-09-13,2018,9,13
1000238835820907200,2018-09-14,2018,9,14
5055009252387131223,2018-09-15,2018,9,15
7075436902123941140,2018-09-16,2018,9,16
2170238801563905795,2018-09-17,2018,9,17
18071898621771791674,2018-09-18,2018,9,18
16945300632803181652,2018-09-19,2018,9,19
5598611999212616922,2018-09-20,2018,9,20
15145357693021124970,2018-09-21,2018,9,21
17872304869312061394,2018-09-22,2018,9,22
12798351490903416716,2018-09-23,2018,9,23
3676901931876108318,2018-09-24,2018,9,24
15247592086660223085,2018-09-25,2018,9,25
5916444813407764202,2018-09-26,2018,9,26
9903414431361229211,2018-09-27,2018,9,27
4243633856343248096,2018-09-28,2018,9,28
1080671163008217823,2018-09-29,2018,9,29
5621253611785843854,2018-09-30,2018,9,30
10893038998497086280,2018-10-01,2018,10,1
5771636625611368933,2018-10-02,2018,10,2
13342882290724907844,2018-10-03,2018,10,3
2214174279444446028,2018-10-04,2018,10,4
12360568001894453766,2018-10-05,2018,10,5
16533157319466173607,2018-10-06,2018,10,6
5528038198159233925,2018-10-07,2018,10,7
11632818419718015624,2018-10-08,2018,10,8
14270533203715087969,2018-10-09,2018,10,9
15198699893035429518,2018-10-10,2018,10,10
3982161022971175820,2018-10-11,2018,10,11
12601573935492936956,2018-10-12,2018,10,12
15825274406259730919,2018-10-13,2018,10,13
5905192168336078872,2018-10-14,2018,10,14
17152264133951791419,2018-10-15,2018,10,15
7375517249734909560,2018-10-16,2018,10,16
4194351456129256458,2018-10-17,2018,10,17
12989848706451427188,2018-10-18,2018,10,18
18298758170291082021,2018-10-19,2018,10,19
9828089280658341671,2018-10-20,2018,10,20
10537207984069655471,2018-10-21,2018,10,21
14800157572798309720,2018-10-22,2018,10,22
15609661441842253673,2018-10-23,2018,10,23
3670663458455912523,2018-10-24,2018,10,24
13393377577575521815,2018-10-25,2018,10,25
17676967066841101328,2018-10-26,2018,10,26
8070370114861499144,2018-10-27,2018,10,27
18251667789168461288,2018-10-28,2018,10,28
1455076409501767989,2018-10-29,2018,10,29
7677616587751037420,2018-10-30,2018,10,30
17065249734161934484,2018-10-31,2018,10,31
8226171911294636428,2018-11-01,2018,11,1
15898665780375181447,2018-11-02,2018,11,2
7989202675235873222,2018-11-03,2018,11,3
7731441856831593825,2018-11-04,2018,11,4
4488909837956824229,2018-11-05,2018,11,5
13150033352458403338,2018-11-06,2018,11,6
14007681672585757558,2018-11-07,2018,11,7
3796495150150737054,2018-11-08,2018,11,8
15875267826871309088,2018-11-09,2018,11,9
1903769423532116847,2018-11-10,2018,11,10
8224862195767531120,2018-11-11,2018,11,11
1416975341452990419,2018-11-12,2018,11,12
1844850957864340848,2018-11-13,2018,11,13
7380102477474815500,2018-11-14,2018,11,14
18390837143012893455,2018-11-15,2018,11,15
16893189867030159915,2018-11-16,2018,11,16
2000655933003705023,2018-11-17,2018,11,17
17499828681909176266,2018-11-18,2018,11,18
6173506478393784850,2018-11-19,2018,11,19
10728533354347711399,2018-11-20,2018,11,20
14615788161269409848,2018-11-21,2018,11,21
14997444593913344953,2018-11-22,2018,11,22
358044969732196390,2018-11-23,2018,11,23
3872595144188420653,2018-11-24,2018,11,24
4002526618536469438,2018-11-25,2018,11,25
2883632876161063392,2018-11-26,2018,11,26
17462135901588799524,2018-11-27,2018,11,27
6831080807282215762,2018-11-28,2018,11,28
14014411809490872199,2018-11-29,2018,11,29
7676024037330416001,2018-11-30,2018,11,30
189892068358333866,2018-12-01,2018,12,1
18199726269448795942,2018-12-02,2018,12,2
17175103330545653862,2018-12-03,2018,12,3
10371553888907551726,2018-12-04,2018,12,4
3017103580636168298,2018-12-05,2018,12,5
8198430414963964255,2018-12-06,2018,12,6
3623368009023273783,2018-12-07,2018,12,7
5595607308923882788,2018-12-08,2018,12,8
3122220140906259350,2018-12-09,2018,12,9
498818240159918064,2018-12-10,2018,12,10
9368685089302174311,2018-12-11,2018,12,11
13400003378185703294,2018-12-12,2018,12,12
11733403071910936568,2018-12-13,2018,12,13
14255808020360963871,2018-12-14,2018,12,14
17329911207755147018,2018-12-15,2018,12,15
18286836310094443626,2018-12-16,2018,12,16
12976985988601348338,2018-12-17,2018,12,17
12455401190246625485,2018-12-18,2018,12,18
13951713294233785589,2018-12-19,2018,12,19
18363665626507244211,2018-12-20,2018,12,20
2413881451536304561,2018-12-21,2018,12,21
228830198369686312,2018-12-22,2018,12,22
2530337785541789227,2018-12-23,2018,12,23
5309740742122224095,2018-12-24,2018,12,24
5723360768855824191,2018-12-25,2018,12,25
29148265767647216,2018-12-26,2018,12,26
16577824207648960058,2018-12-27,2018,12,27
16426968206723667945,2018-12-28,2018,12,28
15283540041178271522,2018-12-29,2018,12,29
8226732851770530441,2018-12-30,2018,12,30
11045752365864717210,2018-12-31,2018,12,31
15492678296640134436,2019-01-01,2019,1,1
3884896150212570867,2019-01-02,2019,1,2
17710857041704876948,2019-01-03,2019,1,3
3740884536784036879,2019-01-04,2019,1,4
10553866754741865358,2019-01-05,2019,1,5
9028766466312343408,2019-01-06,2019,1,6
12508474845348240443,2019-01-07,2019,1,7
3503375758019712712,2019-01-08,2019,1,8
14060386823386389740,2019-01-09,2019,1,9
10785749031449731746,2019-01-10,2019,1,10
13066926154626464382,2019-01-11,2019,1,11
4124520910381137288,2019-01-12,2019,1,12
5417788101442080073,2019-01-13,2019,1,13
828357704573660686,2019-01-14,2019,1,14
7918890866418764090,2019-01-15,2019,1,15
2304590388915625592,2019-01-16,2019,1,16
5595112390727967010,2019-01-17,2019,1,17
4248505714613623665,2019-01-18,2019,1,18
7031261110361832846,2019-01-19,2019,1,19
1894210287576149982,2019-01-20,2019,1,20
15321130159172324887,2019-01-21,2019,1,21
4846506722355993987,2019-01-22,2019,1,22
7286566370236303993,2019-01-23,2019,1,23
968124690781331122,2019-01-24,2019,1,24
7246971560182304833,2019-01-25,2019,1,25
825116897948317631,2019-01-26,2019,1,26
12529018681747999394,2019-01-27,2019,1,27
1530784376481585947,2019-01-28,2019,1,28
9980163650573797550,2019-01-29,2019,1,29
14503786648522275670,2019-01-30,2019,1,30
13347261579916284528,2019-01-31,2019,1,31
7488702471177196726,2019-02-01,2019,2,1
10537515152676212711,2019-02-02,2019,2,2
3201858456050081913,2019-02-03,2019,2,3
12802827179098679221,2019-02-04,2019,2,4
14340916780999145572,2019-02-05,2019,2,5
1406688253269943129,2019-02-06,2019,2,6
15087724786706412370,2019-02-07,2019,2,7
2389602447736080132,2019-02-08,2019,2,8
10739026782123052155,2019-02-09,2019,2,9
2773612286706138323,2019-02-10,2019,2,10
8176183395019313391,2019-02-11,2019,2,11
11850965666321041977,2019-02-12,2019,2,12
13226239733990276128,2019-02-13,2019,2,13
2534662005831432860,2019-02-14,2019,2,14
12296692001629126626,2019-02-15,2019,2,15
16339029016420919573,2019-02-16,2019,2,16
598508144346342220,2019-02-17,2019,2,17
834835566570465923,2019-02-18,2019,2,18
2789380838399453688,2019-02-19,2019,2,19
9101573907803742783,2019-02-20,2019,2,20
15131412949482750909,2019-02-21,2019,2,21
12793820523204158008,2019-02-22,2019,2,22
1696763064414105013,2019-02-23,2019,2,23
420389271267529971,2019-02-24,2019,2,24
12588518692112435810,2019-02-25,2019,2,25
5804707667598214400,2019-02-26,2019,2,26
12213731763785880861,2019-02-27,2019,2,27
2711829134655367467,2019-02-28,2019,2,28
4782593837120065452,2019-03-01,2019,3,1
9188556550125632535,2019-03-02,2019,3,2
11632364823718481901,2019-03-03,2019,3,3
11914000973110797049,2019-03-04,2019,3,4
12854603518815638363,2019-03-05,2019,3,5
441337410654402722,2019-03-06,2019,3,6
15255881375932965309,2019-03-07,2019,3,7
6117029027010326660,2019-03-08,2019,3,8
8966088422560097516,2019-03-09,2019,3,9
504842422544361925,2019-03-10,2019,3,10
14084505301173289406,2019-03-11,2019,3,11
17659786222199048723,2019-03-12,2019,3,12
3107864996521325303,2019-03-13,2019,3,13
11059459291502305077,2019-03-14,2019,3,14
4197947764105627445,2019-03-15,2019,3,15
14946625471098372260,2019-03-16,2019,3,16
1291786427226757000,2019-03-17,2019,3,17
2166838451575127124,2019-03-18,2019,3,18
11607090328463725682,2019-03-19,2019,3,19
12930864042661557582,2019-03-20,2019,3,20
476436054275927450,2019-03-21,2019,3,21
251585514359224503,2019-03-22,2019,3,22
5169927748285546173,2019-03-23,2019,3,23
7770817372193738135,2019-03-24,2019,3,24
13679206930871725784,2019-03-25,2019,3,25
13218157563048036318,2019-03-26,2019,3,26
10189963497554248317,2019-03-27,2019,3,27
7793518136013818661,2019-03-28,2019,3,28
6294976069870506367,2019-03-29,2019,3,29
11321813808947098481,2019-03-30,2019,3,30
14163749286961630767,2019-03-31,2019,3,31
7550008237939654021,2019-04-01,2019,4,1
5153233107388507407,2019-04-02,2019,4,2
3401459045340482521,2019-04-03,2019,4,3
2314387048881011001,2019-04-04,2019,4,4
10273644042662356483,2019-04-05,2019,4,5
14648004055710620876,2019-04-06,2019,4,6
5520212857922271239,2019-04-07,2019,4,7
14170326631958615284,2019-04-08,2019,4,8
13577763226509126784,2019-04-09,2019,4,9
6027505794810968024,2019-04-10,2019,4,10
9534905529771773282,2019-04-11,2019,4,11
10741625271671934275,2019-04-12,2019,4,12
17884704463109103906,2019-04-13,2019,4,13
2386871479811311173,2019-04-14,2019,4,14
8132317533813787071,2019-04-15,2019,4,15
10945006040965685686,2019-04-16,2019,4,16
16352822704009802904,2019-04-17,2019,4,17
5174439422176753230,2019-04-18,2019,4,18
7508002650361798325,2019-04-19,2019,4,19
7772437409434781067,2019-04-20,2019,4,20
8611159978281296126,2019-04-21,2019,4,21
11292678859409864542,2019-04-22,2019,4,22
252971254349027051,2019-04-23,2019,4,23
11296994304553989491,2019-04-24,2019,4,24
9292529903303375925,2019-04-25,2019,4,25
12880216108513064161,2019-04-26,2019,4,26
14028797139199140593,2019-04-27,2019,4,27
4415199660291222981,2019-04-28,2019,4,28
5319026457256619160,2019-04-29,2019,4,29
2339502511689201051,2019-04-30,2019,4,30
1837305173208093794,2019-05-01,2019,5,1
13821622293668122785,2019-05-02,2019,5,2
369794438386491095,2019-05-03,2019,5,3
2646541355237182388,2019-05-04,2019,5,4
2099913405227829179,2019-05-05,2019,5,5
14535934834123967451,2019-05-06,2019,5,6
4840432796839680776,2019-05-07,2019,5,7
10310251509590283770,2019-05-08,2019,5,8
16951189837655245287,2019-05-09,2019,5,9
10842537865766295102,2019-05-10,2019,5,10
10765373871699286205,2019-05-11,2019,5,11
3827399939868070990,2019-05-12,2019,5,12
11501375446474844747,2019-05-13,2019,5,13
8661898959699864677,2019-05-14,2019,5,14
1120267093468820457,2019-05-15,2019,5,15
3598367190245141074,2019-05-16,2019,5,16
2538935058622049614,2019-05-17,2019,5,17
8413044749805082138,2019-05-18,2019,5,18
8486054983859865401,2019-05-19,2019,5,19
15157400984965446534,2019-05-20,2019,5,20
4052962767901512333,2019-05-21,2019,5,21
4934190086958790505,2019-05-22,2019,5,22
15706203984852630146,2019-05-23,2019,5,23
12789580682740217483,2019-05-24,2019,5,24
16496570127741194217,2019-05-25,2019,5,25
5510794660626647823,2019-05-26,2019,5,26
15705138784461116359,2019-05-27,2019,5,27
6275246316754679234,2019-05-28,2019,5,28
13849998331809977688,2019-05-29,2019,5,29
7177703315812283850,2019-05-30,2019,5,30
9391766852057574548,2019-05-31,2019,5,31
10603004435039356824,2019-06-01,2019,6,1
13633792943807957130,2019-06-02,2019,6,2
12069174563980250620,2019-06-03,2019,6,3
12655344464410658102,2019-06-04,2019,6,4
7020453149101293448,2019-06-05,2019,6,5
1467392026934443271,2019-06-06,2019,6,6
15024286815804586467,2019-06-07,2019,6,7
9842470690335339903,2019-06-08,2019,6,8
11705790980435586339,2019-06-09,2019,6,9
5835704377169921511,2019-06-10,2019,6,10
5567064603626866617,2019-06-11,2019,6,11
15302675147949436498,2019-06-12,2019,6,12
13135397499283330005,2019-06-13,2019,6,13
7841009584502446234,2019-06-14,2019,6,14
4419186941365641683,2019-06-15,2019,6,15
10314741867835738478,2019-06-16,2019,6,16
18173528305269738563,2019-06-17,2019,6,17
17403277168299459516,2019-06-18,2019,6,18
7142687414083941661,2019-06-19,2019,6,19
15864844256729171028,2019-06-20,2019,6,20
15780042504112608177,2019-06-21,2019,6,21
10528537073471961798,2019-06-22,2019,6,22
460881547779739032,2019-06-23,2019,6,23
4679533929379648952,2019-06-24,2019,6,24
7483134009735208026,2019-06-25,2019,6,25
31668467206891079,2019-06-26,2019,6,26
